bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
36,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:20,07h 25m,02:45,4.5,540,4
36,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:30,08h 15m,06:45,4.5,333,30
36,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,08h 15m,05:15,4.5,549,8
36,Zingbus Plus,A/C Sleeper (2+1),21:35,07h 50m,05:25,4.7,487,18
36,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),19:45,07h 30m,03:15,4.3,539,37
36,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,07h 55m,04:25,4.5,529,4
36,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,08h 10m,07:25,4.5,609,7
36,ADTC tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),22:30,06h 30m,05:00,4.3,600,19
36,Classic Travels,A/C Seater / Sleeper (2+2),22:00,08h 15m,06:15,4.1,599,15
36,RS YADAV SMART BUS,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:10,07h 40m,05:50,4.6,599,11
36,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,09h 45m,09:15,5,3300,45
36,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,08h 15m,07:20,4.8,679,7
36,FlixBus,Bharat Benz A/C Sleeper (2+1),23:00,08h 10m,07:10,4.3,1015.18,4
36,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:45,07h 35m,07:20,4.2,679,9
36,FlixBus,Bharat Benz A/C Sleeper (2+1),21:45,07h 35m,05:20,4.3,872.32,9
36,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:40,08h 30m,04:10,3.1,400,12
36,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,06h 30m,05:10,3.4,599,29
36,NueGo,Electric A/C Seater (2+2),22:00,08h 25m,06:25,3.6,380,11
36,New National Travels,A/C Seater / Sleeper (2+2),23:00,07h 00m,06:00,3.3,449,30
36,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:50,06h 59m,06:49,3.5,450,17
36,SPEED BUS,Bharat Benz A/C Seater / Sleeper (2+2),21:45,08h 15m,06:00,3.7,600,25
36,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:55,06h 15m,06:10,3,599,35
36,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),22:30,07h 30m,06:00,3.4,599,38
36,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:05,07h 45m,06:50,3.6,599,24
36,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:10,07h 20m,06:30,3.1,549,7
36,Shiv Mohan Travels,AC Sleeper (2+1),19:15,08h 55m,04:10,3.6,1157,36
36,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:05,07h 27m,06:32,3.9,599,29
36,Travel Point,A/C Seater / Sleeper (2+2),21:00,06h 21m,03:21,3.2,1099,50
36,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:40,06h 20m,05:00,2.4,499,17
36,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),23:15,05h 06m,04:21,2.9,629,33
36,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),23:20,07h 50m,07:10,2.3,561,41
36,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),23:00,06h 35m,05:35,2.1,499,34
36,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),23:15,06h 51m,06:06,1,629,37
36,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:05,07h 07m,06:12,2.6,499,13
36,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),23:00,07h 15m,06:15,2,700,38
36,Lavish Travels,A/C Seater / Sleeper (2+2),20:20,09h 10m,05:30,1.7,477,19
36,Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,07h 00m,05:30,,566,37
36,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,07h 35m,07:15,2.1,561,42
36,Ashok Bus Service,A/C Seater / Sleeper (2+2),23:35,08h 40m,08:15,1.3,719,37
36,RK Holiday,A/C Seater / Sleeper (2+2),19:10,07h 00m,02:10,2.1,496,24
36,Big Bus,A/C Seater / Sleeper (2+2),21:50,05h 40m,03:30,2.1,595,39
36,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30,07h 30m,04:00,1.5,699,36
36,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),21:40,07h 00m,04:40,1,600,44
36,CALL2TRIP,A/C Seater / Sleeper (2+2),22:38,07h 02m,05:40,1,699,28
37,PEPSU (Punjab) - 67103,AC Seater Hvac 2+2,22:30,05h 30m,04:00,3.2,454,29
38,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,07h 00m,03:50,4.5,873,36
38,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,08h 00m,04:50,4.3,997,37
38,PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),21:50,08h 00m,05:50,4.2,997,25
38,PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),21:50,05h 59m,03:49,3.9,873,25
38,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:50,06h 50m,06:40,4.6,756,10
38,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:55,05h 40m,04:35,4.7,719,7
38,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:27,05h 51m,04:18,4.5,600,9
38,AdArmaan Tour & Travels,A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,3.3,499,10
38,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:20,06h 10m,04:30,4.5,579,7
38,Laxmi holidays,VE A/C Sleeper (2+1),23:55,06h 50m,06:45,4.3,660,6
38,NueGo,Electric A/C Seater (2+2),23:15,05h 50m,05:05,3.9,400,1
38,AdDeltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:40,08h 50m,06:30,3.5,549,29
38,New Navyug Travels,A/C Sleeper (2+1),23:00,06h 30m,05:30,4.2,675,13
38,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,05h 50m,05:40,4.9,529,11
38,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,06h 22m,06:20,3.6,699,24
38,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:30,06h 00m,05:30,4,749,3
38,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:05,06h 00m,05:05,3.8,719,11
38,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05h 20m,05:15,3.2,600,9
38,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:40,05h 30m,05:10,2.2,600,20
38,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:40,06h 00m,05:40,2.6,489,8
38,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:59,06h 31m,06:30,1.8,749,6
38,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,06h 07m,06:05,5,699,19
38,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:58,06h 52m,06:50,5,799,4
38,NueGo,Electric A/C Seater (2+2),00:05,05h 50m,05:55,3.2,367,21
38,Classic Travels,A/C Seater / Sleeper (2+2),23:55,07h 00m,06:55,2.9,389,34
38,Classic Travels,A/C Seater / Sleeper (2+2),23:30,07h 00m,06:30,2.1,389,37
38,Travel Point,A/C Seater / Sleeper (2+2),23:25,05h 55m,05:20,1.5,999,30
38,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:29,07h 31m,07:00,3.5,3300,40
38,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:25,30h 55m,06:20,3.5,700,25
39,RSRTC - 156675,Express Non AC Seater 2+3,22:30,06h 45m,05:15,2.2,436,37
39,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,06h 40m,05:00,4.6,484,13
39,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:30,07h 05m,05:35,4.6,333,30
39,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07h 00m,06:00,4.5,459,17
39,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07h 00m,06:30,4.5,600,16
39,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07h 00m,06:40,4.4,599,15
39,Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:05,05h 39m,04:44,4.6,600,12
39,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,06h 40m,03:10,4.3,529,4
39,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,07h 10m,04:10,4.7,549,8
39,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,07h 00m,03:00,4.6,490,16
39,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:05,06h 50m,04:55,4.9,549,10
39,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:05,06h 16m,05:21,4.1,699,29
39,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:31,06h 30m,05:01,4,660,7
39,Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,06h 30m,05:00,,665.71,37
39,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:13,06h 22m,05:35,3.8,599,5
39,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:25,06h 20m,05:45,4,649,7
39,NueGo,Electric A/C Seater (2+2),23:50,06h 25m,06:15,3,300,19
39,Zingbus Plus,A/C Sleeper (2+1),21:35,06h 50m,04:25,4.7,545,18
39,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:20,06h 05m,05:25,4.6,539,10
39,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,07h 30m,06:00,3.7,609,7
39,New Navyug Travels,A/C Sleeper (2+1),22:45,05h 45m,04:30,3.5,675,20
39,NueGo,Electric A/C Seater (2+2),23:00,06h 25m,05:25,2.9,300,15
39,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30,07h 35m,06:05,4.2,679,9
39,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,05h 20m,05:00,3.1,686,42
39,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:05,06h 06m,05:11,4.1,699,24
39,Bhawani Travels,A/C Seater / Sleeper (2+2),22:00,07h 15m,05:15,3.9,449,33
39,FlixBus,Bharat Benz A/C Sleeper (2+1),23:00,06h 55m,05:55,4.3,1377.68,1
39,FlixBus,Bharat Benz A/C Sleeper (2+1),21:45,06h 35m,04:20,4.3,504.46,8
39,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,08h 10m,06:10,3.8,679,7
39,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,4,519,7
39,NueGo,Electric A/C Seater (2+2),22:00,06h 40m,04:40,3.5,400,8
39,Classic Travels,A/C Seater / Sleeper (2+2),22:00,07h 00m,05:00,3.5,599,15
39,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,05h 35m,04:00,3.2,600,27
39,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:40,05h 30m,05:10,2.4,599,35
39,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,05h 20m,04:00,2.1,699,29
39,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:05,05h 56m,05:01,2.6,599,13
39,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:40,05h 20m,04:00,4,499,17
39,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),23:00,06h 45m,05:45,4,700,38
39,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,09h 35m,05:35,1,1005,28
39,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:50,05h 54m,05:44,4,450,17
39,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),22:50,05h 45m,04:35,3.4,499,34
39,New National Travels,A/C Seater / Sleeper (2+2),23:00,06h 00m,05:00,2.1,499,29
39,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,08h 15m,06:15,5,3850,34
39,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 15m,07:45,3.5,3300,51
39,ADTC tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),22:30,05h 25m,03:55,3.4,600,19
39,Travel Point,A/C Seater / Sleeper (2+2),21:00,05h 21m,02:21,3.2,1099,50
39,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:40,06h 06m,04:46,3,699,35
39,CALL2TRIP,A/C Seater / Sleeper (2+2),22:40,06h 00m,04:40,1.6,699,28
39,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),23:20,06h 25m,05:45,1.5,586,41
39,SHAH HOLIDAY TRAVEL,VE A/C Seater / Sleeper (2+2),22:30,06h 00m,04:30,1,799,50
40,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:05,07h 40m,04:45,4.6,485,9
40,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:26,06h 50m,06:16,4.6,600,1
40,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:55,08h 30m,07:25,4.6,386,29
40,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,06h 30m,05:15,4.5,489,10
40,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:35,08h 05m,06:40,4.6,756,11
40,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:25,07h 35m,07:00,4.4,600,5
40,Yolo Bus,VE A/C Seater / Sleeper (2+1),21:11,07h 07m,04:18,4.6,600,7
40,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:30,06h 50m,06:20,4.4,699,24
40,Laxmi holidays,VE A/C Sleeper (2+1),23:05,07h 40m,06:45,4.5,630,6
40,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:55,07h 35m,07:30,4.3,877,4
40,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:35,07h 45m,06:20,4.3,485,10
40,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,07h 30m,04:30,4.4,579,7
40,New Navyug Travels,A/C Sleeper (2+1),21:50,07h 40m,05:30,3.9,675,13
40,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,07h 05m,04:35,4.1,719,7
40,RS YADAV SMART BUS,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),23:10,06h 40m,05:50,4.2,599,16
40,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:35,07h 05m,05:40,4.1,489,8
40,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,07h 00m,05:30,3.6,749,2
40,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:10,06h 20m,05:30,4.3,699,19
40,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,06h 30m,05:10,3.6,600,19
40,FlixBus,Bharat Benz A/C Sleeper (2+1),23:30,07h 40m,07:10,4.5,683.93,10
40,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:50,07h 15m,05:05,4.2,719,11
40,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:55,06h 25m,06:20,4.7,709,1
40,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:30,07h 10m,05:40,4.6,529,11
40,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:30,06h 35m,06:05,4.5,699,19
40,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:54,06h 36m,06:30,3.3,749,6
40,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:50,07h 00m,06:50,4.6,799,4
40,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:10,06h 35m,05:45,3.8,539,5
40,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:10,06h 05m,05:15,2.6,600,9
40,NueGo,Electric A/C Seater (2+2),23:45,08h 40m,08:25,3.6,441,34
40,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),22:00,09h 00m,07:00,5,3300,40
40,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:40,07h 15m,06:55,2.7,599,28
40,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),23:45,06h 45m,06:30,2.4,600,8
40,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:50,06h 50m,06:40,2.2,699,38
40,SHREE SATGURU TRAVELS,A/C Seater / Sleeper (2+2),23:40,06h 35m,06:15,1.4,649,28
40,SHREE SATGURU TRAVELS,A/C Seater / Sleeper (2+2),23:30,06h 35m,06:05,1.4,749,24
40,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:35,31h 45m,06:20,1,700,25
40,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:35,07h 55m,06:30,1,549,29
41,PEPSU (Punjab) - 67103,AC Seater Hvac 2+2,22:30,05h 30m,04:00,3.2,454,29
42,PEPSU (Punjab) - 67104,AC Seater Hvac 2+2,22:30,05h 01m,03:31,2.9,454,29
43,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,07h 50m,04:50,3,997,38
43,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,07h 00m,04:50,4,873,37
43,PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,08h 00m,07:58,4.4,997,38
43,RSRTC - 156675,Express Non AC Seater 2+3,22:30,06h 45m,05:15,2.2,436,37
43,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,06h 40m,05:00,4.6,484,13
43,Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:05,05h 39m,04:44,4.6,600,12
43,AdGolden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,05h 20m,05:00,3.1,561,42
43,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07h 00m,06:40,4.4,569,15
43,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07h 00m,06:30,4.5,570,16
43,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07h 00m,06:00,4.5,459,17
43,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:30,07h 05m,05:35,4.6,291,30
43,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:50,07h 05m,04:55,4.9,480,10
43,Zingbus Plus,A/C Sleeper (2+1),21:35,06h 50m,04:25,4.7,477,16
43,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:05,06h 16m,05:21,4.1,599,29
43,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:31,06h 30m,05:01,4,660,7
43,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,07h 00m,03:00,4.6,429,14
43,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:50,05h 54m,05:44,4,450,17
43,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:05,06h 06m,05:11,4.1,599,24
43,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,06h 40m,03:10,4.3,529,4
43,FlixBus,Bharat Benz A/C Sleeper (2+1),21:45,06h 35m,04:20,4.3,504.46,8
43,New Navyug Travels,A/C Sleeper (2+1),22:00,06h 30m,04:30,3.5,608,20
43,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,4,519,7
43,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:10,06h 35m,05:45,4,549,7
43,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:20,06h 05m,05:25,4.6,539,10
43,FlixBus,Bharat Benz A/C Sleeper (2+1),23:00,06h 55m,05:55,4.3,1377.68,1
43,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:40,05h 20m,04:00,4,499,17
43,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,07h 10m,04:10,4.7,549,8
43,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),23:00,06h 45m,05:45,4,700,38
43,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:13,06h 22m,05:35,3.8,499,5
43,Bhawani Travels,A/C Seater / Sleeper (2+2),22:00,07h 15m,05:15,3.9,449,33
43,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:45,06h 20m,06:05,4.2,679,9
43,NueGo,Electric A/C Seater (2+2),22:00,06h 40m,04:40,3.5,380,8
43,NueGo,Electric A/C Seater (2+2),23:50,06h 25m,06:15,3,285,19
43,New National Travels,A/C Seater / Sleeper (2+2),23:00,06h 00m,05:00,2.1,449,29
43,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),23:20,06h 25m,05:45,1.5,461,41
43,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,05h 35m,04:00,3.2,600,27
43,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),23:15,05h 31m,04:46,3,629,35
43,Classic Travels,A/C Seater / Sleeper (2+2),22:00,07h 00m,05:00,3.5,599,15
43,Travel Point,A/C Seater / Sleeper (2+2),21:00,05h 21m,02:21,3.2,1099,50
43,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),23:00,05h 35m,04:35,3.4,499,34
43,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:55,05h 15m,05:10,2.4,599,35
43,ADTC tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),22:30,05h 25m,03:55,3.4,600,19
43,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,06h 45m,06:00,3.7,609,7
43,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,07h 05m,06:10,3.8,679,7
43,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 15m,07:45,3.5,3300,51
43,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:05,05h 56m,05:01,2.6,499,13
43,NueGo,Electric A/C Seater (2+2),23:00,06h 25m,05:25,2.9,285,15
43,SHAH HOLIDAY TRAVEL,VE A/C Seater / Sleeper (2+2),22:30,06h 00m,04:30,1,799,50
43,Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,06h 30m,05:00,,566,37
43,CALL2TRIP,A/C Seater / Sleeper (2+2),22:38,06h 02m,04:40,1.6,699,28
43,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,05h 20m,04:00,2.1,599,29
43,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,09h 35m,05:35,1,1148,28
44,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:27,05h 51m,04:18,4.5,600,9
44,Laxmi holidays,VE A/C Sleeper (2+1),23:55,06h 50m,06:45,4.3,627,6
44,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,05h 50m,05:40,4.9,529,11
44,AdArmaan Tour & Travels,A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,3.3,462,10
44,New Navyug Travels,A/C Sleeper (2+1),23:00,06h 30m,05:30,4.2,608,13
44,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:20,06h 10m,04:30,4.5,579,7
44,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:55,05h 40m,04:35,4.7,719,7
44,AdDeltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:25,30h 55m,06:20,3.5,700,25
44,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:58,06h 52m,06:50,5,699,4
44,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:50,06h 50m,06:40,4.6,662,10
44,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,06h 07m,06:05,5,599,19
44,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:59,06h 31m,06:30,1.8,649,6
44,NueGo,Electric A/C Seater (2+2),23:15,05h 50m,05:05,3.9,380,2
44,NueGo,Electric A/C Seater (2+2),00:05,05h 50m,05:55,3.2,349,21
44,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:40,08h 50m,06:30,3.5,549,29
44,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05h 20m,05:15,3.2,600,9
44,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:30,06h 00m,05:30,4,649,3
44,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:05,06h 00m,05:05,3.8,719,11
44,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,06h 22m,06:20,3.6,599,24
44,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:29,07h 31m,07:00,3.5,3300,40
44,Classic Travels,A/C Seater / Sleeper (2+2),23:30,07h 00m,06:30,2.1,389,37
44,Classic Travels,A/C Seater / Sleeper (2+2),23:55,07h 00m,06:55,2.9,389,34
44,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:40,06h 00m,05:40,2.6,489,8
44,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:40,05h 30m,05:10,2.2,600,20
44,Travel Point,A/C Seater / Sleeper (2+2),23:25,05h 55m,05:20,1.5,999,30
46,New Navyug Travels,A/C Sleeper (2+1),22:45,07h 25m,06:10,4.1,608,19
46,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,07h 35m,05:55,4.6,484,13
46,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,06h 35m,05:00,4.4,600,27
46,AdBhawani Travels,A/C Seater / Sleeper (2+2),22:00,08h 00m,06:00,3.9,449,38
46,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,08h 20m,08:00,4.6,569,15
46,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:13,06h 57m,06:10,4,499,5
46,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,08h 30m,07:30,4.5,459,19
46,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,07h 15m,06:45,3.6,519,7
46,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:20,07h 20m,06:40,4.6,539,10
46,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:05,08h 00m,06:05,4.8,480,10
46,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:31,07h 44m,06:15,4.2,659,9
46,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,08h 05m,04:05,4.4,445,14
46,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,08h 30m,08:00,4.5,570,17
46,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:30,08h 15m,06:45,4.5,333,28
46,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:00,07h 45m,02:45,4.5,540,4
46,Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:05,06h 44m,05:49,4.5,640,12
46,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,08h 10m,06:10,4.3,461,11
46,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,08h 15m,05:15,4.5,549,8
